n;gridSize;blockSize;p;q;clocks;seconds
1162003;2;832;1087;1069;1208006;1.208006
1162003;2;864;1087;1069;1299664;1.299664
1162003;2;896;1087;1069;1347013;1.347013
1162003;2;928;1087;1069;1454733;1.454733
1162003;2;960;1087;1069;1545885;1.545885
1162003;2;992;1087;1069;1639932;1.639932
1162003;2;1024;1087;1069;1693703;1.693703
1162003;4;32;1087;1069;97569;0.097569
1162003;4;64;1087;1069;129729;0.129729
1162003;4;96;1087;1069;174716;0.174716
1162003;4;128;1087;1069;237529;0.237529
1162003;4;160;1087;1069;305944;0.305944
1162003;4;192;1087;1069;384243;0.384243
1162003;4;224;1087;1069;484339;0.484339
1162003;4;256;1087;1069;578827;0.578827
1162003;4;288;1087;1069;703210;0.703210
1162003;4;320;1087;1069;806950;0.806950
1162003;4;352;1087;1069;941483;0.941483
1162003;4;384;1087;1069;1078152;1.078152
1162003;4;416;1087;1069;1208157;1.208157
1162003;4;448;1087;1069;1347219;1.347219
1162003;4;480;1087;1069;1546892;1.546892
1162003;4;512;1087;1069;1693853;1.693853
1162003;4;544;1087;1069;1895995;1.895995
1162003;4;576;1087;1069;2108486;2.108486
1162003;4;608;1087;1069;2258635;2.258635
1162003;4;640;1087;1069;2520873;2.520873
1162003;4;672;1087;1069;2752624;2.752624
1162003;4;704;1087;1069;2938794;2.938794
1162003;4;736;1087;1069;3177746;3.177746
1162003;4;768;1087;1069;3381025;3.381025
1162003;4;800;1087;1069;3672376;3.672376
1162003;4;832;1087;1069;3893762;3.893762
1162003;4;864;1087;1069;4218167;4.218167
1162003;4;896;1087;1069;4493520;4.493520
1162003;4;928;1087;1069;4792599;4.792599
1162003;4;960;1087;1069;5102661;5.102661
1162003;4;992;1087;1069;5402008;5.402008
1162003;4;1024;1087;1069;5752817;5.752817
1162003;6;32;1087;1069;110448;0.110448
1162003;6;64;1087;1069;177398;0.177398
1162003;6;96;1087;1069;273273;0.273273
1162003;6;128;1087;1069;386798;0.386798
1162003;6;160;1087;1069;527972;0.527972
1162003;6;192;1087;1069;703228;0.703228
1162003;6;224;1087;1069;872665;0.872665
1162003;6;256;1087;1069;1078074;1.078074
1162003;6;288;1087;1069;1300002;1.300002
1162003;6;320;1087;1069;1546118;1.546118
1162003;6;352;1087;1069;1793586;1.793586
1162003;6;384;1087;1069;2108790;2.108790
1162003;6;416;1087;1069;2362639;2.362639
1162003;6;448;1087;1069;2752854;2.752854
1162003;6;480;1087;1069;3057250;3.057250
1162003;6;512;1087;1069;3380893;3.380893
1162003;6;544;1087;1069;3756492;3.756492
1162003;6;576;1087;1069;4223565;4.223565
1162003;6;608;1087;1069;4643076;4.643076
1162003;6;640;1087;1069;5105275;5.105275
1162003;6;672;1087;1069;5520353;5.520353
1162003;8;32;1087;1069;123720;0.123720
1162003;8;64;1087;1069;244859;0.244859
1162003;8;96;1087;1069;389908;0.389908
1162003;8;128;1087;1069;578752;0.578752
1162003;8;160;1087;1069;806852;0.806852
1162003;8;192;1087;1069;1078150;1.078150
1162003;8;224;1087;1069;1347357;1.347357
1162003;8;256;1087;1069;1694332;1.694332
1162003;8;288;1087;1069;2108576;2.108576
1162003;8;320;1087;1069;2520873;2.520873
1162003;8;352;1087;1069;2939114;2.939114
1162003;8;384;1087;1069;3382120;3.382120
1162003;8;416;1087;1069;3893022;3.893022
1162003;8;448;1087;1069;4493967;4.493967
1162003;8;480;1087;1069;5102684;5.102684
1162003;8;512;1087;1069;5755331;5.755331
1162003;10;32;1087;1069;152486;0.152486
1162003;10;64;1087;1069;295975;0.295975
1162003;10;96;1087;1069;532793;0.532793
1162003;10;128;1087;1069;806906;0.806906
1162003;10;160;1087;1069;1146271;1.146271
1162003;10;192;1087;1069;1546540;1.546540
1162003;10;224;1087;1069;2012740;2.012740
1162003;10;256;1087;1069;2521190;2.521190
1162003;10;288;1087;1069;3057753;3.057753
1162003;10;320;1087;1069;3673485;3.673485
1162003;10;352;1087;1069;4367448;4.367448
1162003;10;384;1087;1069;5103270;5.103270
1162003;12;32;1087;1069;177538;0.177538
1162003;12;64;1087;1069;389947;0.389947
1162003;12;96;1087;1069;703065;0.703065
1162003;12;128;1087;1069;1078019;1.078019
1162003;12;160;1087;1069;1546063;1.546063
1162003;12;192;1087;1069;2108378;2.108378
1162003;12;224;1087;1069;2755858;2.755858
1162003;12;256;1087;1069;3378111;3.378111
1162003;12;288;1087;1069;4217162;4.217162
1162003;12;320;1087;1069;5104289;5.104289
1162003;14;32;1087;1069;209465;0.209465
1162003;14;64;1087;1069;484163;0.484163
1162003;14;96;1087;1069;872615;0.872615
1162003;14;128;1087;1069;1347065;1.347065
1162003;14;160;1087;1069;2012474;2.012474
1162003;14;192;1087;1069;2753417;2.753417
1162003;14;224;1087;1069;3509881;3.509881
1162003;14;256;1087;1069;4495164;4.495164
1162003;14;288;1087;1069;5525412;5.525412
1162003;16;32;1087;1069;247155;0.247155
1162003;16;64;1087;1069;574981;0.574981
1162003;16;96;1087;1069;1070670;1.070670
1162003;16;128;1087;1069;1693906;1.693906
1162003;16;160;1087;1069;2520554;2.520554
1162003;16;192;1087;1069;3381225;3.381225
1162003;16;224;1087;1069;4494272;4.494272
1162003;16;256;1087;1069;5753970;5.753970
1162003;18;32;1087;1069;273426;0.273426
1162003;18;64;1087;1069;703058;0.703058
1162003;18;96;1087;1069;1299905;1.299905
1162003;18;128;1087;1069;2108551;2.108551
1162003;18;160;1087;1069;3057622;3.057622
1162003;18;192;1087;1069;4223666;4.223666
1162003;18;224;1087;1069;5528094;5.528094
1162003;20;32;1087;1069;299888;0.299888
1162003;20;64;1087;1069;806989;0.806989
1162003;20;96;1087;1069;1545869;1.545869
1162003;20;128;1087;1069;2520711;2.520711
1162003;20;160;1087;1069;3673332;3.673332
1162003;20;192;1087;1069;5103127;5.103127
1162003;22;32;1087;1069;353932;0.353932
1162003;22;64;1087;1069;941253;0.941253
1162003;22;96;1087;1069;1793259;1.793259
1162003;22;128;1087;1069;2939522;2.939522
1162003;22;160;1087;1069;4367274;4.367274
1162003;24;32;1087;1069;389875;0.389875
1162003;24;64;1087;1069;1078360;1.078360
1162003;24;96;1087;1069;2108500;2.108500
1162003;24;128;1087;1069;3381157;3.381157
1162003;24;160;1087;1069;5105719;5.105719
1162003;26;32;1087;1069;423830;0.423830
1162003;26;64;1087;1069;1207924;1.207924
1162003;26;96;1087;1069;2362491;2.362491
1162003;26;128;1087;1069;3892600;3.892600
1162003;28;32;1087;1069;484188;0.484188
1162003;28;64;1087;1069;1347333;1.347333
1162003;28;96;1087;1069;2754204;2.754204
1162003;28;128;1087;1069;4494561;4.494561
1162003;30;32;1087;1069;533636;0.533636
1162003;30;64;1087;1069;1546002;1.546002
1162003;30;96;1087;1069;3058059;3.058059
1162003;30;128;1087;1069;5103494;5.103494
1162003;32;32;1087;1069;578784;0.578784
1162003;32;64;1087;1069;1694276;1.694276
1162003;32;96;1087;1069;3381722;3.381722
1162003;32;128;1087;1069;5756087;5.756087
1162003;34;32;1087;1069;623105;0.623105
1162003;34;64;1087;1069;1887990;1.887990
1162003;34;96;1087;1069;3757281;3.757281
1162003;36;32;1087;1069;703091;0.703091
1162003;36;64;1087;1069;2108399;2.108399
1162003;36;96;1087;1069;4223801;4.223801
1162003;38;32;1087;1069;729949;0.729949
1162003;38;64;1087;1069;2257775;2.257775
1162003;38;96;1087;1069;4643043;4.643043
1162003;40;32;1087;1069;807034;0.807034
1162003;40;64;1087;1069;2520458;2.520458
1162003;40;96;1087;1069;5103684;5.103684
1162003;42;32;1087;1069;872672;0.872672
1162003;42;64;1087;1069;2753045;2.753045
1162003;42;96;1087;1069;5527878;5.527878
1162003;44;32;1087;1069;937466;0.937466
1162003;44;64;1087;1069;2930885;2.930885
1162003;46;32;1087;1069;1012837;1.012837
1162003;46;64;1087;1069;3178075;3.178075
1162003;48;32;1087;1069;1077831;1.077831
1162003;48;64;1087;1069;3381182;3.381182
1162003;50;32;1087;1069;1146075;1.146075
1162003;50;64;1087;1069;3673525;3.673525
1162003;52;32;1087;1069;1207876;1.207876
1162003;52;64;1087;1069;3892081;3.892081
1162003;54;32;1087;1069;1299515;1.299515
1162003;54;64;1087;1069;4223160;4.223160
1162003;56;32;1087;1069;1346828;1.346828
1162003;56;64;1087;1069;4493896;4.493896
1162003;58;32;1087;1069;1456731;1.456731
1162003;58;64;1087;1069;4789100;4.789100
1162003;60;32;1087;1069;1537962;1.537962
1162003;60;64;1087;1069;5102609;5.102609
1162003;62;32;1087;1069;1639684;1.639684
1162003;62;64;1087;1069;5402491;5.402491
1162003;64;32;1087;1069;1693518;1.693518
1162003;64;64;1087;1069;5753148;5.753148
1162003;66;32;1087;1069;1793663;1.793663
1162003;68;32;1087;1069;1895124;1.895124
1162003;70;32;1087;1069;2011837;2.011837
1162003;72;32;1087;1069;2107798;2.107798
1162003;74;32;1087;1069;2169457;2.169457
1162003;76;32;1087;1069;2259839;2.259839
1162003;78;32;1087;1069;2356338;2.356338
1162003;80;32;1087;1069;2519469;2.519469
1162003;82;32;1087;1069;2655207;2.655207
1162003;84;32;1087;1069;2752456;2.752456
1162003;86;32;1087;1069;2851885;2.851885
1162003;88;32;1087;1069;2938619;2.938619
1162003;90;32;1087;1069;3056675;3.056675
1162003;92;32;1087;1069;3177566;3.177566
1162003;94;32;1087;1069;3270172;3.270172
1162003;96;32;1087;1069;3380470;3.380470
1162003;98;32;1087;1069;3508495;3.508495
1162003;100;32;1087;1069;3674579;3.674579
1162003;102;32;1087;1069;3751268;3.751268
1162003;104;32;1087;1069;3891375;3.891375
1162003;106;32;1087;1069;4082368;4.082368
1162003;108;32;1087;1069;4222624;4.222624
1162003;110;32;1087;1069;4365888;4.365888
1162003;112;32;1087;1069;4493571;4.493571
1162003;114;32;1087;1069;4641877;4.641877
1162003;116;32;1087;1069;4792812;4.792812
1162003;118;32;1087;1069;4967536;4.967536
1162003;120;32;1087;1069;5097629;5.097629
1162003;122;32;1087;1069;5240412;5.240412
1162003;124;32;1087;1069;5401751;5.401751
1162003;126;32;1087;1069;5524203;5.524203
1162003;128;32;1087;1069;5752332;5.752332
1185917;2;32;1091;1087;51503;0.051503
1185917;2;64;1091;1087;53919;0.053919
1185917;2;96;1091;1087;50285;0.050285
1185917;2;128;1091;1087;60919;0.060919
1185917;2;160;1091;1087;65395;0.065395
1185917;2;192;1091;1087;71726;0.071726
1185917;2;224;1091;1087;75786;0.075786
1185917;2;256;1091;1087;84670;0.084670
1185917;2;288;1091;1087;92174;0.092174
1185917;2;320;1091;1087;98645;0.098645
1185917;2;352;1091;1087;106678;0.106678
1185917;2;384;1091;1087;115386;0.115386
1185917;2;416;1091;1087;124692;0.124692
1185917;2;448;1091;1087;134677;0.134677
1185917;2;480;1091;1087;147694;0.147694
1185917;2;512;1091;1087;160371;0.160371
1185917;2;544;1091;1087;169797;0.169797
1185917;2;576;1091;1087;182330;0.182330
1185917;2;608;1091;1087;198586;0.198586
1185917;2;640;1091;1087;206409;0.206409
1185917;2;672;1091;1087;221061;0.221061
1185917;2;704;1091;1087;237937;0.237937
1185917;2;736;1091;1087;253959;0.253959
1185917;2;768;1091;1087;272345;0.272345
1185917;2;800;1091;1087;285623;0.285623
1185917;2;832;1091;1087;303853;0.303853
1185917;2;864;1091;1087;314518;0.314518
1185917;2;896;1091;1087;335156;0.335156
1185917;2;928;1091;1087;350586;0.350586
1185917;2;960;1091;1087;373492;0.373492
1185917;2;992;1091;1087;394567;0.394567
1185917;2;1024;1091;1087;416547;0.416547
1185917;4;32;1091;1087;53715;0.053715
1185917;4;64;1091;1087;61004;0.061004
1185917;4;96;1091;1087;71800;0.071800
1185917;4;128;1091;1087;84631;0.084631
1185917;4;160;1091;1087;98724;0.098724
1185917;4;192;1091;1087;115419;0.115419
1185917;4;224;1091;1087;134674;0.134674
1185917;4;256;1091;1087;160283;0.160283
1185917;4;288;1091;1087;182246;0.182246
1185917;4;320;1091;1087;206271;0.206271
1185917;4;352;1091;1087;237968;0.237968
1185917;4;384;1091;1087;272356;0.272356
1185917;4;416;1091;1087;301537;0.301537
1185917;4;448;1091;1087;335163;0.335163
1185917;4;480;1091;1087;373489;0.373489
1185917;4;512;1091;1087;416598;0.416598
1185917;4;544;1091;1087;452209;0.452209
1185917;4;576;1091;1087;503237;0.503237
1185917;4;608;1091;1087;539863;0.539863
1185917;4;640;1091;1087;584495;0.584495
1185917;4;672;1091;1087;646619;0.646619
1185917;4;704;1091;1087;698811;0.698811
1185917;4;736;1091;1087;749882;0.749882
1185917;4;768;1091;1087;792577;0.792577
1185917;4;800;1091;1087;851786;0.851786
1185917;4;832;1091;1087;913176;0.913176
1185917;4;864;1091;1087;985325;0.985325
1185917;4;896;1091;1087;1051547;1.051547
1185917;4;928;1091;1087;1111441;1.111441
1185917;4;960;1091;1087;1195802;1.195802
1185917;4;992;1091;1087;1255349;1.255349
1185917;4;1024;1091;1087;1321623;1.321623
1185917;6;32;1091;1087;57163;0.057163
1185917;6;64;1091;1087;71575;0.071575
1185917;6;96;1091;1087;92221;0.092221
1185917;6;128;1091;1087;115391;0.115391
1185917;6;160;1091;1087;147718;0.147718
1185917;6;192;1091;1087;182262;0.182262
1185917;6;224;1091;1087;221038;0.221038
1185917;6;256;1091;1087;272313;0.272313
1185917;6;288;1091;1087;318159;0.318159
1185917;6;320;1091;1087;373454;0.373454
1185917;6;352;1091;1087;429032;0.429032
1185917;6;384;1091;1087;503211;0.503211
1185917;6;416;1091;1087;560389;0.560389
1185917;6;448;1091;1087;646718;0.646718
1185917;6;480;1091;1087;722319;0.722319
1185917;6;512;1091;1087;792695;0.792695
1185917;6;544;1091;1087;889927;0.889927
1185917;6;576;1091;1087;985463;0.985463
1185917;6;608;1091;1087;1081487;1.081487
1185917;6;640;1091;1087;1195951;1.195951
1185917;6;672;1091;1087;1297552;1.297552
1185917;8;32;1091;1087;60955;0.060955
1185917;8;64;1091;1087;84622;0.084622
1185917;8;96;1091;1087;115434;0.115434
1185917;8;128;1091;1087;158240;0.158240
1185917;8;160;1091;1087;199411;0.199411
1185917;8;192;1091;1087;272279;0.272279
1185917;8;224;1091;1087;335383;0.335383
1185917;8;256;1091;1087;416511;0.416511
1185917;8;288;1091;1087;503214;0.503214
1185917;8;320;1091;1087;584568;0.584568
1185917;8;352;1091;1087;698787;0.698787
1185917;8;384;1091;1087;792770;0.792770
1185917;8;416;1091;1087;913177;0.913177
1185917;8;448;1091;1087;1051515;1.051515
1185917;8;480;1091;1087;1195709;1.195709
1185917;8;512;1091;1087;1321145;1.321145
1185917;10;32;1091;1087;65361;0.065361
1185917;10;64;1091;1087;98696;0.098696
1185917;10;96;1091;1087;147730;0.147730
1185917;10;128;1091;1087;206330;0.206330
1185917;10;160;1091;1087;285683;0.285683
1185917;10;192;1091;1087;373328;0.373328
1185917;10;224;1091;1087;476103;0.476103
1185917;10;256;1091;1087;584448;0.584448
1185917;10;288;1091;1087;722398;0.722398
1185917;10;320;1091;1087;851898;0.851898
1185917;10;352;1091;1087;1018145;1.018145
1185917;10;384;1091;1087;1195875;1.195875
1185917;12;32;1091;1087;71839;0.071839
1185917;12;64;1091;1087;115423;0.115423
1185917;12;96;1091;1087;182292;0.182292
1185917;12;128;1091;1087;272358;0.272358
1185917;12;160;1091;1087;373369;0.373369
1185917;12;192;1091;1087;503302;0.503302
1185917;12;224;1091;1087;646623;0.646623
1185917;12;256;1091;1087;792872;0.792872
1185917;12;288;1091;1087;985313;0.985313
1185917;12;320;1091;1087;1195828;1.195828
1185917;14;32;1091;1087;75861;0.075861
1185917;14;64;1091;1087;134834;0.134834
1185917;14;96;1091;1087;221146;0.221146
1185917;14;128;1091;1087;335136;0.335136
1185917;14;160;1091;1087;475973;0.475973
1185917;14;192;1091;1087;646739;0.646739
1185917;14;224;1091;1087;821848;0.821848
1185917;14;256;1091;1087;1051654;1.051654
1185917;14;288;1091;1087;1297775;1.297775
1185917;16;32;1091;1087;84893;0.084893
1185917;16;64;1091;1087;160365;0.160365
1185917;16;96;1091;1087;272341;0.272341
1185917;16;128;1091;1087;416588;0.416588
1185917;16;160;1091;1087;584560;0.584560
1185917;16;192;1091;1087;792782;0.792782
1185917;16;224;1091;1087;1051521;1.051521
1185917;16;256;1091;1087;1322140;1.322140
1185917;18;32;1091;1087;92248;0.092248
1185917;18;64;1091;1087;182286;0.182286
1185917;18;96;1091;1087;318060;0.318060
1185917;18;128;1091;1087;503131;0.503131
1185917;18;160;1091;1087;724690;0.724690
1185917;18;192;1091;1087;981804;0.981804
1185917;18;224;1091;1087;1297659;1.297659
1185917;20;32;1091;1087;98903;0.098903
1185917;20;64;1091;1087;206420;0.206420
1185917;20;96;1091;1087;373436;0.373436
1185917;20;128;1091;1087;584467;0.584467
1185917;20;160;1091;1087;851780;0.851780
1185917;20;192;1091;1087;1195767;1.195767
1185917;22;32;1091;1087;106813;0.106813
1185917;22;64;1091;1087;238126;0.238126
1185917;22;96;1091;1087;429027;0.429027
1185917;22;128;1091;1087;698967;0.698967
1185917;22;160;1091;1087;1018269;1.018269
1185917;24;32;1091;1087;115531;0.115531
1185917;24;64;1091;1087;272347;0.272347
1185917;24;96;1091;1087;503240;0.503240
1185917;24;128;1091;1087;792740;0.792740
1185917;24;160;1091;1087;1195971;1.195971
1185917;26;32;1091;1087;124678;0.124678
1185917;26;64;1091;1087;301610;0.301610
1185917;26;96;1091;1087;560414;0.560414
1185917;26;128;1091;1087;913270;0.913270
1185917;28;32;1091;1087;134665;0.134665
1185917;28;64;1091;1087;335150;0.335150
1185917;28;96;1091;1087;646633;0.646633
1185917;28;128;1091;1087;1051785;1.051785
1185917;30;32;1091;1087;147663;0.147663
1185917;30;64;1091;1087;373373;0.373373
1185917;30;96;1091;1087;722615;0.722615
1185917;30;128;1091;1087;1195801;1.195801
1185917;32;32;1091;1087;160336;0.160336
1185917;32;64;1091;1087;416569;0.416569
1185917;32;96;1091;1087;792734;0.792734
1185917;32;128;1091;1087;1321539;1.321539
1185917;34;32;1091;1087;169656;0.169656
1185917;34;64;1091;1087;452189;0.452189
1185917;34;96;1091;1087;890030;0.890030
1185917;36;32;1091;1087;182263;0.182263
1185917;36;64;1091;1087;503214;0.503214
1185917;36;96;1091;1087;985341;0.985341
1185917;38;32;1091;1087;198578;0.198578
1185917;38;64;1091;1087;539842;0.539842
1185917;38;96;1091;1087;1081288;1.081288
1185917;40;32;1091;1087;206388;0.206388
1185917;40;64;1091;1087;584433;0.584433
1185917;40;96;1091;1087;1195937;1.195937
1185917;42;32;1091;1087;221026;0.221026
1185917;42;64;1091;1087;646722;0.646722
1185917;42;96;1091;1087;1297728;1.297728
1185917;44;32;1091;1087;237958;0.237958
1185917;44;64;1091;1087;698853;0.698853
1185917;46;32;1091;1087;256186;0.256186
1185917;46;64;1091;1087;746081;0.746081
1185917;48;32;1091;1087;272442;0.272442
1185917;48;64;1091;1087;792618;0.792618
1185917;50;32;1091;1087;285688;0.285688
1185917;50;64;1091;1087;851935;0.851935
1185917;52;32;1091;1087;301624;0.301624
1185917;52;64;1091;1087;913243;0.913243
1185917;54;32;1091;1087;318222;0.318222
1185917;54;64;1091;1087;985364;0.985364
1185917;56;32;1091;1087;334756;0.334756
1185917;56;64;1091;1087;1051594;1.051594
1185917;58;32;1091;1087;350592;0.350592
1185917;58;64;1091;1087;1111494;1.111494
1185917;60;32;1091;1087;373479;0.373479
1185917;60;64;1091;1087;1195786;1.195786
1185917;62;32;1091;1087;394607;0.394607
1185917;62;64;1091;1087;1255406;1.255406
1185917;64;32;1091;1087;416577;0.416577
1185917;64;64;1091;1087;1321516;1.321516
1185917;66;32;1091;1087;429017;0.429017
1185917;68;32;1091;1087;452191;0.452191
1185917;70;32;1091;1087;475926;0.475926
1185917;72;32;1091;1087;503068;0.503068
1185917;74;32;1091;1087;525547;0.525547
1185917;76;32;1091;1087;539817;0.539817
1185917;78;32;1091;1087;560255;0.560255
1185917;80;32;1091;1087;584404;0.584404
1185917;82;32;1091;1087;624509;0.624509
1185917;84;32;1091;1087;646715;0.646715
1185917;86;32;1091;1087;675615;0.675615
1185917;88;32;1091;1087;698781;0.698781
1185917;90;32;1091;1087;722351;0.722351
1185917;92;32;1091;1087;749983;0.749983
1185917;94;32;1091;1087;771078;0.771078
1185917;96;32;1091;1087;792587;0.792587
1185917;98;32;1091;1087;821871;0.821871
1185917;100;32;1091;1087;851765;0.851765
1185917;102;32;1091;1087;889860;0.889860
1185917;104;32;1091;1087;914013;0.914013
1185917;106;32;1091;1087;944833;0.944833
1185917;108;32;1091;1087;985333;0.985333
1185917;110;32;1091;1087;1018099;1.018099
1185917;112;32;1091;1087;1051468;1.051468
1185917;114;32;1091;1087;1083467;1.083467
1185917;116;32;1091;1087;1107586;1.107586
1185917;118;32;1091;1087;1143717;1.143717
1185917;120;32;1091;1087;1195625;1.195625
1185917;122;32;1091;1087;1218472;1.218472
1185917;124;32;1091;1087;1255340;1.255340
1185917;126;32;1091;1087;1297714;1.297714
1185917;128;32;1091;1087;1321318;1.321318
1192463;2;32;1091;1093;45134;0.045134
1192463;2;64;1091;1093;45822;0.045822
1192463;2;96;1091;1093;66955;0.066955
1192463;2;128;1091;1093;83116;0.083116
1192463;2;160;1091;1093;102340;0.102340
1192463;2;192;1091;1093;129228;0.129228
1192463;2;224;1091;1093;146964;0.146964
1192463;2;256;1091;1093;184488;0.184488
1192463;2;288;1091;1093;216540;0.216540
